data_hora,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2023-01-03 16:00:00,3,474.34253180270144,6.164496471503238,78.12525822394198,83.49662661503945,19.362201467353696,42.85561139715344,64.28341709573016,4.634041898379846
2023-01-03 17:00:00,2,463.5334738853238,0.778236188960304,61.91176519109727,70.846122989966,18.714212699386408,26.74253786898459,40.11380680347689,3.8489638965147472
2023-01-03 18:00:00,2,313.0849733499169,3.4466327468835667,31.77989878419666,55.33807123458153,4.2797309102281105,19.126902731562563,28.690354097343842,0.8397383920434498
2023-01-03 19:00:00,2,318.3567783608786,8.023539573607813,36.73405878969831,39.99124071236464,9.298662585286564,27.69945396050984,41.54918094076476,3.962444575108707
2023-01-03 20:00:00,2,337.97267658654823,4.772084919532585,36.11636025047634,81.13607750814114,18.229663563457066,28.416891414075796,42.625337121113695,1.1547016654652964
2023-01-03 21:00:00,2,396.8526892899251,9.046034835440228,41.8981673593378,34.43448275920456,12.815301394152891,21.344194090281363,32.016291135422044,2.1512391336568673
2023-01-03 22:00:00,3,278.2506847949047,5.751384410508072,73.61395605508412,94.26236804691425,9.274007885457403,35.17009941159149,52.755149117387234,2.662541227797278
2023-01-03 23:00:00,3,206.8845288319834,9.285721953957477,107.03100075927063,32.02528552983978,2.1787752320166143,44.07888106668289,66.11832160002433,3.5849964950928097
2023-01-04 00:00:00,3,242.36885737917268,9.826099070125561,107.14173960890048,84.3946953557837,7.035151344724591,44.70914026826216,67.06371040239324,0.7507514886112227
2023-01-04 01:00:00,4,332.0347722730321,4.53894559518276,128.947706747362,53.9399093382507,13.304798983071581,58.40230090557333,87.60345135835999,0.38084927394050005
2023-01-04 02:00:00,3,284.6007708278605,5.651565725778081,81.30254895910252,34.88049863468096,15.53828963900994,42.92329200546702,64.38493800820052,4.330616649303428
2023-01-04 03:00:00,3,429.3549683108396,8.349206432512698,99.86966013836317,52.19031505894169,8.943338280185051,44.86528714224041,67.29793071336061,4.133962456435242
2023-01-04 04:00:00,2,232.0070211647814,2.2153300553581303,70.87047068238168,37.72414529599469,1.1168898602216593,33.531331569139866,50.2969973537098,2.616326709585139
2023-01-04 05:00:00,2,475.23956766644113,8.616295737811097,45.35929140073036,30.87949206686779,12.663443645390608,21.859539069118405,32.78930860367761,3.3118190192107804
2023-01-04 06:00:00,2,468.59815398317335,5.919201403772696,33.41760776535502,39.13243191444468,18.431727844497665,32.12620702351625,48.18931053527437,3.596506597794243
2023-01-04 07:00:00,2,472.62704507998643,7.255001353845254,6.823040664769145,89.39187780306021,9.928214978109667,20.007481700855337,30.011222551283005,2.382656785329523
2023-01-04 08:00:00,2,421.882999580998,0.7985402266344521,30.30328112162488,28.475390998385937,18.568494025785856,20.55763881612176,30.83645822418264,1.286152427905047
2023-01-04 09:00:00,2,232.09999144507978,7.661876834534036,51.9204906205065,97.80316702143126,7.082014473250839,34.174144674276405,51.26121701141461,2.406962036022722
2023-01-04 10:00:00,3,331.44127141087006,3.1078690457365843,84.77894044741517,20.399876295014145,17.727315398728386,40.082564031351424,60.123846047027136,4.7539899548813676
2023-01-04 11:00:00,3,239.42161154163912,8.05232276849842,86.4679329118745,72.65905235129945,15.726795052643677,39.504832349250634,59.25724852387595,4.18916256781268
2023-01-04 12:00:00,3,496.3097578283248,5.091525383027069,99.41506397106812,88.52095878704688,19.234830998800053,47.000576832768445,70.50086524915267,2.327737496259115
2023-01-04 13:00:00,3,299.911527019602,2.7461433481563313,108.28369975337657,94.71661185014115,15.820424704208559,43.77761867644934,65.66642801467401,1.1278951668637167
2023-01-04 14:00:00,3,375.59916256701865,9.52759697021654,116.65402117702074,31.518847476540365,6.429594992609373,48.27742375555567,72.4161356333335,4.448072139517031
2023-01-04 15:00:00,3,433.8179162732665,7.650623977114992,94.93814619120782,75.8566797161872,18.01135054598635,44.088749178360075,66.13312376754011,3.1912054529211513
2023-01-04 16:00:00,2,476.1848252676936,9.856860738736469,64.70239796232961,28.587937292451784,13.394621529222782,31.913463424272816,47.87019513640922,2.023699782152466
2023-01-04 17:00:00,2,426.664317752408,3.644698984122038,53.482039236522596,48.20891950995468,3.2413865148247445,34.390037822294396,51.58505673344159,0.5582877051449453
2023-01-04 18:00:00,2,402.35113362987124,6.492196335416387,33.4707754934804,78.55410860055949,0.919301594787203,34.386565166435425,51.57984774965314,3.7588181867713475
2023-01-04 19:00:00,2,339.7945346114454,6.115886778637267,36.38517971610696,47.67785809304535,7.316912082965706,22.144063251796375,33.21609487769456,1.5848618626625954
2023-01-04 20:00:00,2,381.6200401251572,6.87556741068803,25.479469061226474,45.06997826248543,15.737282994633548,14.31821423684772,21.477321355271577,3.031529571419884
2023-01-04 21:00:00,2,228.24914265584894,0.38316566041330824,45.072743439411354,29.284369504192654,12.364291908938386,18.513122194442097,27.769683291663146,2.8480861602739482
2023-01-04 22:00:00,2,465.1767625883788,2.917193238773741,66.0789184686784,25.31504754624704,10.54254319458684,34.0713348331286,51.107002249692904,3.4981153861719854
2023-01-04 23:00:00,2,363.1331926519656,9.093375737908072,77.01548561328974,29.222239302540565,0.07455269180516311,34.78882273335601,52.183234100034014,2.6881055381611096
2023-01-05 00:00:00,3,212.04051513048282,4.2382005487222685,110.46120277064576,90.03798199561795,8.710014041974848,49.17766333652912,73.76649500479368,3.1520577664925775
2023-01-05 01:00:00,3,475.97063769796927,9.606436790815472,115.91182291102083,20.89588203047402,3.1544677745049765,50.43653523343676,75.65480285015514,0.40771209372926054
2023-01-05 02:00:00,3,346.7905921510606,2.135031726449758,107.55113456642458,75.42926956282312,9.091347942263756,39.24925613685689,58.873884205285336,3.326393363342573
2023-01-05 03:00:00,2,460.57674246830055,9.974239734810894,89.30476376085946,81.48993839106382,19.83540643975673,32.717009980850804,49.075514971276206,0.9709544759934996
2023-01-05 04:00:00,2,457.0663862616071,6.975809089595323,55.84629257949583,65.43106433019432,17.59077646239858,33.23355397557923,49.85033096336884,1.9599036219135342
2023-01-05 05:00:00,2,444.72547623713444,7.763934240664878,44.14291167773545,78.4620288946519,6.212612082131621,28.92001767692042,43.38002651538063,2.5626726132122717
2023-01-05 06:00:00,2,218.42090578860683,3.968611722025358,29.072854834732304,72.18157352200802,11.870147859258635,21.592766458586937,32.389149687880405,3.434385882664852
2023-01-05 07:00:00,2,274.11999362726266,9.070081212606208,18.675957118561882,56.44467912757541,10.041904668278354,12.317069209907043,18.475603814860563,3.712136715298629
2023-01-05 08:00:00,2,462.6643617396292,5.45462900958622,30.88714288333991,50.61683423010137,2.6009401042936564,26.623099178826926,39.93464876824039,3.524613370462329
2023-01-05 09:00:00,3,469.69731681562814,6.809383802246351,52.38987347353442,95.30655907241388,19.79613031630369,37.07645976918004,55.61468965377006,0.47552729508033353
2023-01-05 10:00:00,3,337.4206587106418,0.94808271336286,88.8618590121053,97.75503940563743,8.503503132265816,43.048469904726204,64.5727048570893,1.934519855955118
2023-01-05 11:00:00,3,332.0124402962607,6.316807008928934,93.39641322292937,72.10171229000238,10.113180741436587,38.78155451405348,58.17233177108022,1.4033253610868361
2023-01-05 12:00:00,3,252.54219016584494,8.790789882621565,110.07550390722764,35.78390719187774,12.951986246218798,48.24541200002405,72.36811800003608,1.9921076218262384
2023-01-05 13:00:00,3,490.5232366073454,1.7828322821598808,112.55681103156027,55.831932995022996,3.8308906626123584,41.93647290479966,62.904709357199486,3.234365922229698
2023-01-05 14:00:00,3,263.94154260771296,7.377259346348461,88.31228784700959,59.72299920660856,4.444532047192061,46.78348992329684,70.17523488494527,0.9646036312946188
2023-01-05 15:00:00,3,257.2810353052297,0.2540075899465455,91.3854963401188,80.63760419685293,3.851168503928748,42.82487057468334,64.23730586202501,2.5104968423690934
2023-01-05 16:00:00,2,398.2186910447523,9.26203016562519,70.60230209941027,73.42217050578554,7.689310869330567,27.33990607105692,41.00985910658538,4.4243578552529
2023-01-05 17:00:00,3,272.8532909001343,9.829171160311862,72.98178603024189,61.185154354231614,3.9935391291544065,35.391164006854154,53.08674601028123,3.655634287804485
2023-01-05 18:00:00,2,481.63148330431693,3.5418006679809446,30.576390352188774,74.42916462297256,18.527919358847782,26.489424656827786,39.734136985241676,3.6268255559472506
2023-01-05 19:00:00,2,203.27209859533843,1.0707384971533485,29.714203234114198,21.924547738701918,14.286280927004817,22.249022865356647,33.37353429803497,4.243581890459525
2023-01-05 20:00:00,2,201.72597869699038,6.58576368163145,32.15288230294757,82.1308257507491,17.956711384459517,23.2663860836834,34.8995791255251,1.9962249630370488
2023-01-05 21:00:00,2,351.4630404306798,0.29834514147479063,36.662584529193715,36.930578720555545,16.969682606203964,19.876764323521755,29.815146485282632,3.7974141670253267
2023-01-05 22:00:00,3,346.4187379740416,4.824862812971867,81.42822814515017,72.51273116489193,14.063039031268632,42.26117337895333,63.391760068429996,0.2935220981400555
2023-01-05 23:00:00,3,249.00920657027314,2.717791751378865,99.16996542147868,29.117860170960732,4.854923781503187,41.50864362634792,62.26296543952188,0.28213482189590633
2023-01-06 00:00:00,3,348.3558688910853,4.733390539528769,115.41031947043047,29.156866873976117,12.306377285729237,38.840868956103975,58.26130343415596,1.6589932847873095
2023-01-06 01:00:00,3,323.49833155099594,0.1827551473835698,104.20739564127454,22.85261150693616,3.725977212705347,44.405931839030394,66.6088977585456,0.9842348305959248
2023-01-06 02:00:00,4,467.0988576027106,0.5161218307070647,121.52794310936096,92.81862481228094,2.649520970205552,56.36413151066005,84.54619726599007,2.5926929182241794
2023-01-06 03:00:00,3,202.77617606508903,0.15975828843382334,77.63212446668813,68.36470061534496,12.651504839052127,36.3549901070067,54.53248516051005,0.9160123060121672
2023-01-06 04:00:00,3,492.88094150988564,6.19131870047114,75.86857093800268,48.956954898331865,12.492511870766199,46.4504962070184,69.6757443105276,4.877869381185864
2023-01-06 05:00:00,3,387.3178292887527,5.600929176752086,70.25392116348883,83.0222192815447,3.1324428403897664,38.22101609178924,57.33152413768386,4.255525655396604
2023-01-06 06:00:00,2,245.55303369358268,2.3315799853660444,22.594636748693116,70.08657604997325,7.048553948958629,23.472181836009764,35.208272754014644,4.912668495244911
2023-01-06 07:00:00,2,214.02800414334988,6.466431289040213,21.035752514750353,69.60644143303523,1.3256234771365816,20.668734424837062,31.003101637255593,4.038815126773231
2023-01-06 08:00:00,2,361.43169756776956,8.84207256894975,33.49651365087641,58.96342354904054,14.314662273721048,24.70752305644147,37.061284584662204,4.755548482669249
2023-01-06 09:00:00,2,270.46704979154606,2.7732210102611363,43.31460836422705,20.634142293456694,19.749913027950875,26.677264333670593,40.01589650050589,1.8405261391884409
2023-01-06 10:00:00,2,290.3496611003778,8.319938078789875,54.493365689338674,40.67700051399519,14.798123108500684,29.836662746388967,44.75499411958345,2.4895253893551583
2023-01-06 11:00:00,3,273.5396494503541,6.625091360021815,92.33626484267126,28.726135568006637,16.883043391508824,45.355215263137126,68.03282289470569,1.1989692060874324
2023-01-06 12:00:00,3,395.0516940717532,0.3382044317298316,96.87696286273895,72.99278818822208,9.526864845694387,39.38393270986886,59.07589906480329,3.179030318563834
2023-01-06 13:00:00,3,366.0586886348401,3.751498958294345,118.03719449557376,39.88966574295982,1.9116816233350065,45.031689205050824,67.54753380757623,3.9411515091193667
2023-01-06 14:00:00,3,223.39232705654345,5.077572158590171,98.30575765766197,56.01333312409656,14.532130450106058,38.875752042921704,58.313628064382556,2.4937108508428896
2023-01-06 15:00:00,4,357.95795995255264,7.316991899547213,107.14997914478637,48.274423863190634,5.130404002616293,57.37326648182168,86.05989972273252,1.481864193076536
2023-01-06 16:00:00,3,437.35692966899,2.8713055825341693,62.16746707663763,31.455899034029116,7.765879065150592,36.30195463134419,54.45293194701628,2.5383609695796294
2023-01-06 17:00:00,2,224.3583772460973,9.827301048579324,45.12874974333228,96.66961863061755,14.061984999236866,30.061085931400406,45.091628897100605,0.31447609928198506
2023-01-06 18:00:00,2,466.921692869126,6.845397405050858,40.635172173696695,94.67354493017727,18.095690523911646,21.90297830064185,32.85446745096277,3.6055972591024554
2023-01-06 19:00:00,2,373.49199483431875,3.728136771643605,14.39008664643852,26.768654882931244,9.724980979984995,22.433737497305696,33.65060624595854,2.258034857260109
2023-01-06 20:00:00,2,485.187340781095,0.9702503907711202,34.77459934604129,86.18922828223971,19.232111461913235,24.849523071545743,37.27428460731861,4.491171092751474
2023-01-06 21:00:00,2,244.4423653167127,1.8136776027080992,61.42079244821332,59.069894617309856,10.398070565880083,34.497082440122746,51.74562366018412,4.616251546330692
2023-01-06 22:00:00,2,498.06949980599455,4.876077600551566,53.92516765438769,81.89887076646811,2.4502089692628126,26.294448716998527,39.44167307549779,0.6275240518231773
2023-01-06 23:00:00,3,393.281859790903,4.946953549583667,93.49697367993397,32.092570473101354,10.368674916507947,43.85043639106807,65.77565458660212,4.9805549365905835
2023-01-07 00:00:00,3,370.24825984431885,7.677187648213534,110.09882794248423,30.5819310222035,17.212554118759343,45.910480691712856,68.86572103756929,4.849112572624202
2023-01-07 01:00:00,3,354.5838872336256,7.261766255722525,121.11949890699505,91.26060007161632,10.760902662486398,47.507793886947574,71.26169083042136,3.135657066274751
2023-01-07 02:00:00,3,207.09631192949382,2.0127303851781733,95.13049289121915,91.82555934728487,14.955106957248343,47.209679546401986,70.81451931960298,4.127238362532087
2023-01-07 03:00:00,2,481.8917574648734,5.94956620558265,78.44606896376817,57.2729730202887,10.959152237157507,30.845281646480437,46.26792246972066,0.09218489767594262
2023-01-07 04:00:00,3,393.1983418562595,0.2062180074288833,75.21941565616895,89.61262380919183,10.921091207458007,40.389706018421435,60.58455902763215,4.851927698453785
2023-01-07 05:00:00,2,227.48794534978737,3.9854739938433337,51.3192116377209,73.39671612029042,5.695218025945305,33.81819415908125,50.72729123862187,2.281569632445255
2023-01-07 06:00:00,2,206.28565108835747,7.641052405716058,35.004928503458764,34.800779408879364,4.025209691114933,21.103260173281427,31.65489025992214,4.548501112082261
2023-01-07 07:00:00,2,215.2350917710254,3.995085932871665,30.16321190574783,46.316341174571896,5.578375916893076,19.947321266062012,29.920981899093018,1.925624278593565
2023-01-07 08:00:00,2,382.8187290296722,8.355962398014242,25.699752784215093,30.88485204069359,8.816757818476264,21.594797428932516,32.39219614339878,3.9408823387016096
2023-01-07 09:00:00,2,384.2046244683755,9.761552901252816,50.67190187699907,81.91589351447465,16.19180221413397,31.611751615410824,47.41762742311624,2.089729287441968
2023-01-07 10:00:00,3,349.90018753443235,6.072126026993657,72.93072473298682,98.82005797565998,16.57982214607721,36.11494246082492,54.17241369123738,1.8135330730269477
2023-01-07 11:00:00,3,292.0297461958855,1.450040763417566,84.5071209143473,63.710266125280924,3.2675563214543613,42.519948575263584,63.779922862895376,4.733879013773473
2023-01-07 12:00:00,4,359.5228194843924,3.796772079054107,126.15774511144757,72.46915312919143,11.05709828308617,61.662221796121266,92.4933326941819,3.495557669483509
2023-01-07 13:00:00,3,354.89054626287736,0.09483355068375166,118.03959939833982,79.68740545069093,8.320554459268559,47.87329597375337,71.80994396063005,4.200405451994823
2023-01-07 14:00:00,3,205.8246679629697,6.0272592384075265,95.58696502797352,37.94072819443923,11.418714512763266,35.10018965487495,52.65028448231243,2.7167906874836096
2023-01-07 15:00:00,3,284.7407690982494,8.215685009737982,98.21617118094927,46.880099810674736,12.952467740340532,48.59446926943805,72.89170390415708,4.591743725790968
2023-01-07 16:00:00,3,215.95560244014484,6.299400789230429,60.253183297726785,52.98569690593878,5.5922398543771195,41.49252786895568,62.23879180343353,3.6998022844508838
2023-01-07 17:00:00,2,470.0464254342966,7.860862291834499,56.22021094281356,67.56706497163776,18.38484763883183,33.82990509809969,50.74485764714953,0.360838253772125
2023-01-07 18:00:00,2,417.56694883554064,7.999039272758867,44.08595579007404,88.03940625190205,18.70896310004035,22.787043360253872,34.180565040380806,3.8343538205938117
2023-01-07 19:00:00,2,498.8345510578737,8.510125762174637,18.491906627260967,40.33628356719249,2.1071548509855798,19.928110172002285,29.892165258003427,0.09355233582101996
2023-01-07 20:00:00,2,290.65137899158634,2.666637829975542,42.13376129244322,57.671104058223115,14.06036962232438,22.047510966674803,33.0712664500122,4.145344610299055
2023-01-07 21:00:00,2,463.5457543270731,8.712685228204219,52.47717417475402,80.12271289637694,0.6646412338989682,33.957429722240946,50.93614458336142,1.6593302609907816
2023-01-07 22:00:00,2,380.91628037974453,6.540939984634909,78.22060159994487,26.990799960369944,0.9312759581456875,31.70972846649129,47.564592699736934,2.9914237195587527
2023-01-07 23:00:00,3,335.9376220710815,2.8972555659448695,110.61856492115041,61.03147666609428,19.155998281660437,46.68492554220413,70.02738831330619,3.7468850917547067
2023-01-08 00:00:00,3,266.77193338659055,9.872947149962611,105.0461188399713,31.550376269258003,13.89706269740631,41.49214652052186,62.238219780782785,3.18482480713525
2023-01-08 01:00:00,3,421.51764958584283,9.50182393731669,105.76390854564704,63.131911738187945,6.490832596960998,47.36329598936892,71.04494398405339,3.3618511561330697
2023-01-08 02:00:00,3,471.24222467129,5.744409832063994,98.60485570374473,81.42582090523494,13.397553354917813,42.74974832543463,64.12462248815194,4.46332871733255
2023-01-08 03:00:00,3,270.5925194226112,8.432083783995635,83.49253224495655,38.95579288359518,16.91670101307363,40.93157018973828,61.39735528460742,1.8698599151191004
2023-01-08 04:00:00,3,252.61710049208375,2.6149448871987166,69.22898290585893,87.95827563877639,17.418069528226077,35.8804476465895,53.82067146988425,2.735725749095171
2023-01-08 05:00:00,2,408.8665745014601,4.1603699661089,51.76088465355548,46.78432880654,0.41039558048330704,25.594970257446093,38.39245538616914,0.8746435212135362
